Key SUBDESC:PERMITFLAG value: ('Condo', 'NYNY'),  mean time (days): 172.93877551,  stddev (days): 317.773334323, number of entries: 49
Key SUBDESC:PERMITFLAG value: ('Medical/Dental Clinic', 'NNYY'),  mean time (days): 50.2222222222,  stddev (days): 24.686928615, number of entries: 9
Key SUBDESC:PERMITFLAG value: ('Assembly', 'NNNY'),  mean time (days): 116.777777778,  stddev (days): 143.245978151, number of entries: 27
Key SUBDESC:PERMITFLAG value: ('School/Daycare', 'YYNY'),  mean time (days): 212.7,  stddev (days): 120.329224307, number of entries: 10
Key SUBDESC:PERMITFLAG value: ('Single Family', 'YNYY'),  mean time (days): 166.834143378,  stddev (days): 157.094085841, number of entries: 1646
Key SUBDESC:PERMITFLAG value: ('High Rise', 'YYNN'),  mean time (days): 113.5,  stddev (days): 54.4211968507, number of entries: 4
Key SUBDESC:PERMITFLAG value: ('Residential Care', 'NYYN'),  mean time (days): 65.6666666667,  stddev (days): 81.4514170124, number of entries: 3
Key SUBDESC:PERMITFLAG value: ('Single Family', 'NYYN'),  mean time (days): 81.9691358025,  stddev (days): 221.293801117, number of entries: 324
Key SUBDESC:PERMITFLAG value: ('Undefined', 'NYYN'),  mean time (days): 278.5,  stddev (days): 60.1040764009, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Mixed Use', 'NNNY'),  mean time (days): 111.018867925,  stddev (days): 187.687073971, number of entries: 106
Key SUBDESC:PERMITFLAG value: ('Apartment', 'NYYN'),  mean time (days): 94.6587677725,  stddev (days): 200.6435056, number of entries: 211
Key SUBDESC:PERMITFLAG value: ('Auditorium', 'YYYY'),  mean time (days): 183.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Condo', 'YNNN'),  mean time (days): 110.310661765,  stddev (days): 163.563735812, number of entries: 1088
Key SUBDESC:PERMITFLAG value: ('Church', 'YYYN'),  mean time (days): 311.5,  stddev (days): 37.4766594029, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Single Family', 'NNYY'),  mean time (days): 53.3061584224,  stddev (days): 85.6859125202, number of entries: 9077
Key SUBDESC:PERMITFLAG value: ('Duplex', 'YNYN'),  mean time (days): 68.0,  stddev (days): 42.5793377121, number of entries: 3
Key SUBDESC:PERMITFLAG value: ('Manufactured Home', 'NNNN'),  mean time (days): 385.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Commercial/Industrial', 'NNNY'),  mean time (days): 3.5,  stddev (days): 0.707106781187, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Hazardous Use', 'YYYN'),  mean time (days): 399.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Survey', 'NYNN'),  mean time (days): 27.5,  stddev (days): 37.4766594029, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Manufacturing', 'YNNN'),  mean time (days): 144.313479624,  stddev (days): 227.622374662, number of entries: 319
Key SUBDESC:PERMITFLAG value: ('Medical/Dental Clinic', 'NYNY'),  mean time (days): 50.0,  stddev (days): 48.0832611207, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Store', 'YYYY'),  mean time (days): 332.181818182,  stddev (days): 308.031757513, number of entries: 11
Key SUBDESC:PERMITFLAG value: ('Open Public Parking Garage', 'YNYN'),  mean time (days): 13.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Closed Public Parking Garage', 'NYNY'),  mean time (days): 78.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Bank', 'NNYN'),  mean time (days): 81.2,  stddev (days): 55.8632258288, number of entries: 5
Key SUBDESC:PERMITFLAG value: ('Repair Garage', 'NNNY'),  mean time (days): 111.210526316,  stddev (days): 127.077792283, number of entries: 38
Key SUBDESC:PERMITFLAG value: ('Apartment', 'NNYN'),  mean time (days): 50.8345864662,  stddev (days): 83.680654284, number of entries: 798
Key SUBDESC:PERMITFLAG value: ('SRO/Fraternity/Shelter', 'YYYN'),  mean time (days): 444.333333333,  stddev (days): 123.581282294, number of entries: 3
Key SUBDESC:PERMITFLAG value: ('Tilt Up Warehouse', 'NYNN'),  mean time (days): 197.0,  stddev (days): 214.960461481, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Residential Care', 'NNYN'),  mean time (days): 48.6,  stddev (days): 52.6193880618, number of entries: 5
Key SUBDESC:PERMITFLAG value: ('School/Daycare', 'NYNY'),  mean time (days): 282.6,  stddev (days): 106.387499266, number of entries: 5
Key SUBDESC:PERMITFLAG value: ('Survey', 'NNNY'),  mean time (days): 22.56,  stddev (days): 62.5859941734, number of entries: 25
Key SUBDESC:PERMITFLAG value: ('Restaurant', 'NYYY'),  mean time (days): 148.837209302,  stddev (days): 213.619257451, number of entries: 43
Key SUBDESC:PERMITFLAG value: ('Open Public Parking Garage', 'NYYY'),  mean time (days): 212.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Address Assignment', 'NNNN'),  mean time (days): 2.8275862069,  stddev (days): 48.4768167311, number of entries: 667
Key SUBDESC:PERMITFLAG value: ('Temporary Use', 'NNYN'),  mean time (days): 17.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Cafeteria', 'NYNN'),  mean time (days): 98.0,  stddev (days): 125.680149586, number of entries: 5
Key SUBDESC:PERMITFLAG value: ('Theater', 'NNNY'),  mean time (days): 53.5,  stddev (days): 64.1805489003, number of entries: 8
Key SUBDESC:PERMITFLAG value: ('Apartment', 'NNNY'),  mean time (days): 92.4926931106,  stddev (days): 153.917312777, number of entries: 479
Key SUBDESC:PERMITFLAG value: ('Convalescent/Residential Care', 'NYNN'),  mean time (days): 68.9285714286,  stddev (days): 186.883947652, number of entries: 14
Key SUBDESC:PERMITFLAG value: ('Health Club', 'NNNY'),  mean time (days): 118.68,  stddev (days): 182.406076288, number of entries: 25
Key SUBDESC:PERMITFLAG value: ('Single Dwelling Unit', 'YNNN'),  mean time (days): 60.9193548387,  stddev (days): 72.2718927732, number of entries: 310
Key SUBDESC:PERMITFLAG value: ('Undefined', 'NYYY'),  mean time (days): 123.571428571,  stddev (days): 69.0624286253, number of entries: 7
Key SUBDESC:PERMITFLAG value: ('Antenna/Cell Site', 'NNNN'),  mean time (days): 184.888888889,  stddev (days): 162.181568346, number of entries: 9
Key SUBDESC:PERMITFLAG value: ('SRO/Fraternity/Shelter', 'YYNN'),  mean time (days): 31.0,  stddev (days): 11.313708499, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Single Dwelling Unit', 'YYYY'),  mean time (days): 154.913793103,  stddev (days): 154.816278722, number of entries: 58
Key SUBDESC:PERMITFLAG value: ('Residential Care', 'YNYY'),  mean time (days): 93.5,  stddev (days): 77.0746391493, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Office', 'YNYY'),  mean time (days): 132.017608897,  stddev (days): 205.779662829, number of entries: 1079
Key SUBDESC:PERMITFLAG value: ('Apt/Condo/Townhouse', 'NNYN'),  mean time (days): 51.4463519313,  stddev (days): 146.965624344, number of entries: 233
Key SUBDESC:PERMITFLAG value: ('Cafeteria', 'YNNY'),  mean time (days): 73.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Apt/Condo/Townhouse', 'NNNY'),  mean time (days): 154.334134615,  stddev (days): 399.714574537, number of entries: 416
Key SUBDESC:PERMITFLAG value: ('Undefined', 'YNYN'),  mean time (days): 39.0,  stddev (days): 7.07106781187, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('High Rise', 'YNYN'),  mean time (days): 154.0,  stddev (days): nan, number of entries: 1
Key SUBDESC:PERMITFLAG value: ('Multiple Use', 'NNNN'),  mean time (days): 701.0,  stddev (days): 271.235445078, number of entries: 4
Key SUBDESC:PERMITFLAG value: ('Townhouse', 'YNYY'),  mean time (days): 48.5,  stddev (days): 37.7049952482, number of entries: 4
Key SUBDESC:PERMITFLAG value: ('Apt/Condo/Townhouse', 'NYYN'),  mean time (days): 96.7586206897,  stddev (days): 236.665644116, number of entries: 87
Key SUBDESC:PERMITFLAG value: ('Manufacturing', 'NYNN'),  mean time (days): 87.796875,  stddev (days): 107.635360285, number of entries: 64
Key SUBDESC:PERMITFLAG value: ('Hotel/Motel', 'YNYY'),  mean time (days): 239.0,  stddev (days): 142.751532391, number of entries: 7
Key SUBDESC:PERMITFLAG value: ('Tilt Up Office', 'NYYN'),  mean time (days): 160.5,  stddev (days): 0.707106781187, number of entries: 2
Key SUBDESC:PERMITFLAG value: ('Carnivals and Fairs', 'NYYY'),  mean time (days): 6.0,  stddev (days): nan, number of entries: 1
